long,lat,order,group,location_code,County_Code
5.422712084637397,59.49967606552218,133,11.1,county11,11
5.461630391870834,59.48166788674977,134,11.1,county11,11
5.4757732945884845,59.51588174378422,135,11.1,county11,11
5.549277972648231,59.52145083741161,136,11.1,county11,11
5.594145081209384,59.68507865567253,137,11.1,county11,11
5.772661426969219,59.648742260965264,138,11.1,county11,11
5.738847364334769,59.597135041411704,139,11.1,county11,11
5.821809378304273,59.60964670552861,140,11.1,county11,11
5.82385962987475,59.645764023054056,141,11.1,county11,11
5.238294017703261,59.412603259891945,142,11.2,county11,11
5.325248168391507,59.31144951603739,143,11.2,county11,11
5.288245848633015,59.307925906491434,144,11.2,county11,11
5.330413875846607,59.27043657967464,145,11.2,county11,11
5.2923142076886425,59.140024759666815,146,11.2,county11,11
5.194836278215707,59.14568127791812,147,11.2,county11,11
5.166916174436231,59.204808006492975,148,11.2,county11,11
5.188412789511204,59.28459070735761,149,11.2,county11,11
5.215185291627587,59.303338091105644,150,11.2,county11,11
5.274801828523309,59.285842525115555,151,11.2,county11,11
5.187813889599003,59.33809779610058,152,11.2,county11,11
5.257001450806933,59.36674217118721,153,11.2,county11,11
5.238294017703261,59.412603259891945,154,11.2,county11,11
5.975696074754305,59.292848633054106,155,11.3,county11,11
6.057334045594137,59.29648384969012,156,11.3,county11,11
6.09938928768519,59.25439444157685,157,11.3,county11,11
5.933149850650777,59.226318264552546,158,11.3,county11,11
5.923777058299673,59.273616749454774,159,11.3,county11,11
5.975696074754305,59.292848633054106,160,11.3,county11,11
5.605394104621647,59.14086794953611,161,11.4,county11,11
5.760894196537223,59.122036475029326,162,11.4,county11,11
5.780981935099951,59.075782644103136,163,11.4,county11,11
5.575237211611568,59.11595739837048,164,11.4,county11,11
5.605394104621647,59.14086794953611,165,11.4,county11,11
5.389880322722829,59.24686057438256,166,11.5,county11,11
5.47355388038851,59.20079668329417,167,11.5,county11,11
5.447681675203059,59.15975251616069,168,11.5,county11,11
5.374383652489428,59.200007011686246,169,11.5,county11,11
5.389880322722829,59.24686057438256,170,11.5,county11,11
6.18646874307213,58.96740948674903,171,11.6,county11,11
6.283136048167293,58.9999316053931,172,11.6,county11,11
6.645406186450355,59.05144954609484,173,11.6,county11,11
6.266907256156762,59.012385145576516,174,11.6,county11,11
6.18646874307213,58.96740948674903,175,11.6,county11,11
5.824328892133323,59.20112048403866,176,11.7,county11,11
5.878109048272071,59.16489163722325,177,11.7,county11,11
5.797514097425519,59.13818685412699,178,11.7,county11,11
5.7706490228665075,59.17327809711887,179,11.7,county11,11
5.809044324722575,59.16539591813205,180,11.7,county11,11
5.824328892133323,59.20112048403866,181,11.7,county11,11
6.070289440900031,59.22835710056743,182,11.8,county11,11
6.008479635992895,59.18228356941542,183,11.8,county11,11
5.999495460145345,59.21702386763845,184,11.8,county11,11
6.070289440900031,59.22835710056743,185,11.8,county11,11
5.629232762756628,59.100522895632686,186,11.9,county11,11
5.699011176913174,59.05968590587597,187,11.9,county11,11
5.616207046045608,59.07657968303506,188,11.9,county11,11
5.629232762756628,59.100522895632686,189,11.9,county11,11
5.929697706914264,58.453003176048405,190,11.10,county11,11
5.958833874346422,58.468133855027816,191,11.10,county11,11
5.974633571468562,58.40848029226678,192,11.10,county11,11
5.929697706914264,58.453003176048405,193,11.10,county11,11
5.932284671964019,59.15659058350474,194,11.11,county11,11
5.949014631673584,59.133066831326865,195,11.11,county11,11
5.888959888294518,59.11083407394702,196,11.11,county11,11
5.932284671964019,59.15659058350474,197,11.11,county11,11
4.879618493881393,59.31857354188425,198,11.12,county11,11
4.910822946356823,59.29966423223782,199,11.12,county11,11
4.867704104865514,59.297142370114976,200,11.12,county11,11
4.879618493881393,59.31857354188425,201,11.12,county11,11
8.2575126795244,63.02041124326772,202,15.1,county15,15
8.481498386670923,63.07965039527113,203,15.1,county15,15
8.501988069283595,63.04897096119238,204,15.1,county15,15
8.652572275945618,63.06417586195943,205,15.1,county15,15
8.807152642672738,63.12661736073491,206,15.1,county15,15
8.969958487956928,63.13391896434974,207,15.1,county15,15
8.972832225327236,63.07253844733838,208,15.1,county15,15
9.083745583872512,63.09038725844047,209,15.1,county15,15
9.177649739878234,62.99300850241377,210,15.1,county15,15
9.110631911902491,62.971287539458636,211,15.1,county15,15
9.122376812797459,62.935096227912304,212,15.1,county15,15
9.307855732249042,62.905260730037824,213,15.1,county15,15
9.36483147079234,62.79410666346908,214,15.1,county15,15
8.919962009237972,62.71177086185585,215,15.1,county15,15
9.15223543765021,62.57288886389881,216,15.1,county15,15
9.243530681620195,62.55650168722368,217,15.1,county15,15
9.18362559650991,62.42664568085228,218,15.1,county15,15
9.104668605183637,62.38201933119305,219,15.1,county15,15
8.971132618942038,62.35389975753562,220,15.1,county15,15
8.792622947079291,62.378402405066915,221,15.1,county15,15
8.275206418794061,62.34798931595111,222,15.1,county15,15
7.983609909673337,62.177458831341184,223,15.1,county15,15
7.734595489016545,62.184633181976004,224,15.1,county15,15
7.579379022184141,62.1218975299013,225,15.1,county15,15
7.631831617680057,62.08508692497113,226,15.1,county15,15
7.583776843095923,62.065340325138735,227,15.1,county15,15
7.514252610535788,62.09743275677804,228,15.1,county15,15
7.414718923187697,62.09208741488772,229,15.1,county15,15
7.349109216493669,62.007681894512814,230,15.1,county15,15
7.194888434123293,62.03069378422168,231,15.1,county15,15
7.051395939045871,61.98442440617608,232,15.1,county15,15
6.627039019367424,61.959126588679254,233,15.1,county15,15
6.502254181864199,61.92334379747209,234,15.1,county15,15
6.42098714506221,61.98169417145788,235,15.1,county15,15
6.31134880779158,61.95865227587219,236,15.1,county15,15
6.217175576593173,62.00941286991192,237,15.1,county15,15
6.039896513977591,61.956646075922684,238,15.1,county15,15
5.926908990938695,61.9965948217208,239,15.1,county15,15
5.802578646019897,61.96599577746085,240,15.1,county15,15
5.442874719296151,61.974209557209164,241,15.1,county15,15
5.531245201985666,62.03261290645259,242,15.1,county15,15
5.520648623165982,62.07518510654035,243,15.1,county15,15
5.623022092907262,62.06460021937308,244,15.1,county15,15
5.404947633375249,62.127309734268714,245,15.1,county15,15
5.485049735222394,62.20001199893054,246,15.1,county15,15
5.5649376861838125,62.166504118593885,247,15.1,county15,15
5.6438905612190835,62.172014363350016,248,15.1,county15,15
5.7264301984042865,62.08623872381157,249,15.1,county15,15
5.671579496252207,62.174494487706724,250,15.1,county15,15
5.9139492694288975,62.18918708414211,251,15.1,county15,15
5.944245377637256,62.11639373252929,252,15.1,county15,15
5.847751300914902,62.00443076755996,253,15.1,county15,15
5.981378399680384,62.14214211412858,254,15.1,county15,15
6.089929790101076,62.091580988925315,255,15.1,county15,15
6.034657431694238,62.04530662023053,256,15.1,county15,15
6.174976525144251,62.083611570113675,257,15.1,county15,15
6.3251478799924055,62.06077112321941,258,15.1,county15,15
6.141498860083783,62.09423307560346,259,15.1,county15,15
5.930206090415281,62.220547181239176,260,15.1,county15,15
6.116989821570813,62.188747351513705,261,15.1,county15,15
6.011394258348924,62.21539761425743,262,15.1,county15,15
5.9781616233480825,62.264371754206955,263,15.1,county15,15
6.31412444821599,62.37450369684791,264,15.1,county15,15
6.5809204519374696,62.14671395015188,265,15.1,county15,15
6.552667378368344,62.10465303850749,266,15.1,county15,15
6.611158675650118,62.14314323791254,267,15.1,county15,15
6.554902067741895,62.19396374659864,268,15.1,county15,15
6.654356092557393,62.193381996011205,269,15.1,county15,15
6.528359706385604,62.206152365709784,270,15.1,county15,15
6.407867377939447,62.38530486501572,271,15.1,county15,15
6.551868244016984,62.39191900350843,272,15.1,county15,15
6.592604666655157,62.33417669127569,273,15.1,county15,15
6.547794844901115,62.41080099282599,274,15.1,county15,15
6.721287598555561,62.4520709139416,275,15.1,county15,15
6.914354162938521,62.41174009505582,276,15.1,county15,15
6.888403393354148,62.36328569709749,277,15.1,county15,15
7.007641377897235,62.28351060838083,278,15.1,county15,15
7.016656883879678,62.178390242968334,279,15.1,county15,15
6.86419362975419,62.08656961768199,280,15.1,county15,15
6.939339130317563,62.106192019582046,281,15.1,county15,15
7.055356949449981,62.08591424076179,282,15.1,county15,15
7.142101115153694,62.115267441049795,283,15.1,county15,15
7.199715916758663,62.098243590429654,284,15.1,county15,15
7.142522364004301,62.125272000809865,285,15.1,county15,15
7.048986814320546,62.09453525587489,286,15.1,county15,15
6.961715523529483,62.114985522940906,287,15.1,county15,15
7.040003919423776,62.17225936111751,288,15.1,county15,15
7.0372857409944345,62.27543944849344,289,15.1,county15,15
7.2273898643834205,62.25325478506721,290,15.1,county15,15
